Cod_Div;Latitud;Longitud;Region;Departamento;Municipio;Fecha;Hora;Temperatura;Velocidad_del_Viento;Direccion_del_Viento;Presion;Punto_de_Rocio;Cobertura_total_nubosa;Precipitacion_mm_h;Probabilidad_de_Tormenta;Humedad;Pronostico 
81220000;6.30346;-70.203586;ORI;ARAUCA;CRAVO NORTE;28/08/2022;23:00;23.9;1.2;231.5;1012.1;22.2;90;0.3;0;90.4;Nublado - Llovizna
81220000;6.30346;-70.203586;ORI;ARAUCA;CRAVO NORTE;29/08/2022;0:00;22.9;1.7;256.5;1011.8;22;94.4;0.9;0;95.1;Nublado - Lluvia
81220000;6.30346;-70.203586;ORI;ARAUCA;CRAVO NORTE;29/08/2022;1:00;22.7;1.5;270.6;1011.5;22.1;94.4;2.3;0;96.5;Nublado - Lluvia
81220000;6.30346;-70.203586;ORI;ARAUCA;CRAVO NORTE;29/08/2022;2:00;23;1;270;1011.2;22.2;100;0.8;0;95.4;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;16:00;27.6;1.1;160;1013;22.4;70;0;0;73.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;17:00;27;1;250.8;1013.3;23.7;70;0;0;82.3;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;18:00;25.3;1.6;303.2;1014;22.7;60.5;0;0;85.4;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;19:00;24.4;2.1;300.9;1015;22.2;60;0;0;87.6;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;20:00;23.6;2.4;300;1015.8;21.5;36.8;0;0;88.3;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;21:00;22.7;2.1;290.9;1016.4;20.5;46.3;0;0;87.7;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;22:00;21.7;2.2;296.3;1016.9;19.2;46.3;0;0;85.7;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;25/08/2022;23:00;21.5;2.3;296.3;1016.7;18.6;50.5;0;0;83.7;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;0:00;21.6;2.2;290;1016;18.4;50.5;0;0;81.9;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;1:00;21.6;1.9;286.3;1015.3;18;56.3;0;0;80;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;2:00;21.3;1.8;286.3;1014.7;17.3;70;0;0;78.1;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;3:00;20.8;2;286.3;1014.4;16.6;70;0;0;76.9;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;4:00;20.7;1.5;280;1014.6;16.3;73.7;0;0;76.1;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;5:00;20.6;2.1;280;1015.2;16.1;73.7;0;0;75.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;6:00;20.5;2.1;286.3;1016.1;17.4;73.7;0;0;82.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;7:00;21.1;1.4;290;1015.8;16.6;80;0;0;75.7;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;8:00;23.6;0.6;196.4;1016.1;17.6;80;0;0;68.9;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;9:00;25.5;1;143.7;1016.3;18.4;79.5;0;0;65.2;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;10:00;26.4;1.1;214.4;1016;18.5;79.5;0;0;61.9;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;11:00;27;1.1;231.3;1015.5;18.9;79.5;0;0;61.2;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;12:00;28.2;0.9;150.4;1014.5;20.3;70;0;0;62.4;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;13:00;29;2.2;130;1013.3;21.7;70;0;0;64.8;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;14:00;29.4;1.9;140;1012.5;22.9;80;1.1;0;68.2;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;15:00;29.4;1.2;196.9;1012.2;24.1;79.6;1.4;0;73.1;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;16:00;28.9;1.3;246.7;1012.1;24.3;70;1.1;0;76.4;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;17:00;28.1;1.6;282.7;1011.8;25.3;70;0.9;0;84.7;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;18:00;26.2;2.2;294.1;1012.1;23.7;70;0.6;0;86.5;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;19:00;24.9;2.2;293.7;1013.4;22.8;70;0;0;88.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;20:00;23.7;2.4;294.1;1014.3;22;80;0;0;90.1;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;21:00;22.5;2.8;290;1014.7;20.5;80;0;0;88.3;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;22:00;21.7;2.6;290;1015;19.4;80;0;0;86.7;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;26/08/2022;23:00;21.3;2.5;286.3;1015.2;18.7;80;0;0;85.1;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;0:00;20.7;2.4;290;1014.8;17.8;80;0;0;83.2;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;1:00;20.2;2.2;290;1014;16.8;80;0;0;80.6;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;2:00;20.1;2.2;300;1013.4;16.5;80;0;0;79.8;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;3:00;20.2;1.1;319.5;1013;17.3;80;0;0;83.3;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;4:00;19.8;1.2;304.1;1013.7;16.9;80;0;0;82.9;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;5:00;19.7;2.1;300;1014.1;16.7;80;0;0;82.9;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;6:00;19.6;1.7;300;1014.4;16.3;80;0;0;81.5;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;7:00;20.7;1;304.1;1014.6;17;80;0;0;79.5;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;8:00;23.9;0.8;81.5;1015.2;18.9;80;0;0;73.7;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;9:00;25.5;1.3;75.9;1015.5;19.8;80;0;0;71.1;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;10:00;26.7;1.4;345;1015.6;21.2;80;0;0;72.2;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;11:00;27.9;1.4;39.9;1015.3;22.2;80;0;0;71;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;12:00;28.9;1.4;82.2;1014.3;23.8;80;0;0;74;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;13:00;29.3;1.9;120;1013.2;25.6;80;0;0;80.5;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;14:00;29.5;1.5;149.1;1012.2;26;80;0.7;0;81.8;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;15:00;29.4;1;185;1011.7;26;80;1.1;0;81.8;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;16:00;29;0.6;254.5;1011.4;24.8;75.9;0;0;78.2;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;17:00;28.2;0.4;356.4;1010.8;25.3;70;0;0;84.3;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;18:00;26.6;1.1;198.1;1011.7;24.8;75.9;0;0;90;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;19:00;24.5;1.7;280;1013.1;22.9;70;0;0;90.7;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;20:00;23.4;2.6;290;1013.2;21.7;50;0;0;90.2;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;21:00;23.1;2.5;300;1014;21.4;60;0;0;90;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;22:00;22.7;2.6;280;1014.5;20.7;70;1.6;20;88.5;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;27/08/2022;23:00;22.2;2.5;286.3;1014.3;19.9;70;0.7;0;86.7;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;0:00;21.8;2.1;290;1014;19;70;0;0;84.3;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;1:00;21.4;1.9;286.3;1013.9;18.1;70;0;0;81.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;2:00;21.1;1.8;280;1013.5;17.3;70;0;0;79.3;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;3:00;20.7;2.1;280;1013.2;16.7;70;0;0;77.7;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;4:00;20.6;2.2;286.3;1013.5;16.3;75.9;0;0;76.5;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;5:00;20.5;2.3;290;1014.2;16.1;70;0;0;76.1;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;6:00;20.4;2;276.3;1014.9;15.7;70;0;0;74.2;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;7:00;21.3;1.6;280;1015.4;16.8;70;0;0;75.5;Parcialmente Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;14:00;23.8;1.8;124.6;1013.2;17.9;80;0;0;69.4;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;15:00;22.8;1.2;80.9;1012.9;18.3;80;0.7;0;75.9;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;16:00;21.5;1.3;76.3;1013;18.9;79.1;0.7;0;85.1;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;17:00;20.5;0.6;96.3;1012.6;18.2;69.1;0.6;0;87;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;18:00;18.6;2.1;215.9;1014.5;17.3;70.5;0.9;0;92.1;Parcialmente Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;19:00;17.6;2.7;246.4;1015.4;17.1;76.3;1.7;0;96.9;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;20:00;17.5;3;240.5;1015.7;17;100;4.3;0;96.7;Nublado - Lluvia Fuerte
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;21:00;17.7;2.5;290;1015.2;16.7;100;2.7;0;94;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;22:00;17.6;2.3;314.1;1015.4;16.2;100;1.8;0;91.4;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;28/08/2022;23:00;17.6;2.2;290;1015.2;15.7;100;1.4;0;88.9;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;29/08/2022;0:00;17.6;2.3;290;1014.6;15.2;100;1.1;0;86.3;Nublado - Lluvia
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;29/08/2022;1:00;17.8;1.8;290;1014.1;15;100;0;0;83.9;Nublado
50223000;3.79362;-73.837739;ORI;META;CUBARRAL;29/08/2022;2:00;17.6;1.6;246.8;1013.8;14.6;100;0;0;82.5;Nublado - Llovizna
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;16:00;28.2;1.5;165.2;1012;22.4;60;0;0;70.9;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;17:00;27.4;0.8;139.4;1012.2;23.6;63.8;0;0;79.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;18:00;25.9;0.8;307.4;1013;23.1;60;0;0;84.4;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;19:00;25.1;2.1;300;1013.7;22.3;50;0;0;84.3;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;20:00;23.9;2.7;310;1014.3;20.9;34.2;0;0;83.5;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;21:00;23.3;2.8;310;1014.9;19.9;40.4;0;0;81.4;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;22:00;23;2.6;311;1015.5;20.3;50;0;0;84.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;25/08/2022;23:00;22.7;2.3;310;1015.4;19.6;60;0;0;82.9;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;0:00;22.3;2;310;1014.6;18.9;60;0;0;81.1;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;1:00;22.2;1.8;309;1014;18.4;59.4;0;0;79;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;2:00;22;1.8;310;1013.3;17.9;61;0;0;77.4;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;3:00;21.8;1.8;309;1013.1;17.3;70;0;0;75.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;4:00;21.6;1.5;299;1013.3;16.8;70;0;0;74;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;5:00;21.6;1.8;300;1013.8;16.4;70;0;0;72.5;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;6:00;21.6;2;310;1014.8;17.6;70;0;0;78.2;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;7:00;22.2;1.6;310;1014.8;17.7;61;0;0;75.5;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;8:00;24.1;0.5;156.8;1015.1;17.8;31;0;0;68.1;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;9:00;25.4;1.6;120;1015.5;19;46.2;0;0;67.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;10:00;26.1;1.4;120;1015.3;19.3;46.2;0;0;66;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;11:00;26.9;2.2;151;1014.8;19.4;50;0;0;63.5;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;12:00;28.2;2.6;161;1013.7;20.1;40;0;0;61.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;13:00;28.7;2.5;161;1012.5;20.8;50;0.4;0;62.3;Parcialmente Nublado - Llovizna
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;14:00;29;2;151;1011.5;21.1;14.8;0;0;62.6;Despejado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;15:00;29.1;1.4;161;1011;21.5;34.2;0;0;63.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;16:00;28.7;0.9;162.1;1010.9;22.1;43.8;0;0;67.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;17:00;28;0.5;226.8;1010.3;24.2;49.4;0;0;79.8;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;18:00;26.4;1.9;300;1010.9;23.4;49.4;0;0;83.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;19:00;25.4;2.4;315.8;1012.1;24;49;0.3;0;92;Parcialmente Nublado - Llovizna
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;20:00;24.5;2.9;310;1013.1;23.2;40;0.9;0;92.7;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;21:00;24.1;3;320;1013.2;22.4;60;1.5;0;90.6;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;22:00;23.7;2.9;310;1013.8;21.6;60;0.8;0;88.1;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;26/08/2022;23:00;23.3;2.9;310;1013.6;20.9;70;0.7;0;86.4;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;0:00;22.5;2.1;310;1013.2;19.5;70;0.5;60;83.3;Parcialmente Nublado - Tormenta Ligera
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;1:00;22.3;2.1;311;1012.5;18.4;70;0;0;78.9;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;2:00;22.1;1.6;311.6;1011.6;17.6;80;0;0;75.3;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;3:00;22;1.2;331;1011.7;18;80;0;0;78;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;4:00;21.9;1.5;310;1012.2;17.7;80;0;0;77.2;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;5:00;22.1;2.3;300;1013;18.7;80;0;0;80.8;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;6:00;22.1;1.6;310;1013.5;20.1;80;0;0;88.2;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;7:00;23.1;1.5;330.6;1013.8;21.5;80;0;0;90.9;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;8:00;24.6;0.3;53.2;1014.5;22.6;80;0;0;88.7;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;9:00;25.4;0.9;112.8;1015;23.7;70;0;0;90.4;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;10:00;26.4;2.2;109;1015.1;24.7;70;0;0;90.2;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;11:00;27.5;1.7;92.8;1014.7;22.6;70;0;0;74.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;12:00;28.4;1.4;129;1013.6;22.9;60;0;0;72.5;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;13:00;29;1.9;139;1011.9;24.1;60;0;0;74.9;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;14:00;29.6;1.8;150;1011;25.5;50;0.5;0;78.6;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;15:00;29.7;0.9;180;1010.6;27;60;0.5;0;85.6;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;16:00;29.4;0.9;264.7;1010.4;25.5;60.6;0;0;79.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;17:00;28.7;1;274.7;1009.9;26.1;70;0;0;85.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;18:00;27.2;1.6;299.6;1010.3;24.9;64.8;0;0;87;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;19:00;26.2;2.1;319;1011.7;24.2;64.8;0;0;88.6;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;20:00;24.8;2.1;321;1012.1;23.5;80;0;0;92.2;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;21:00;24.1;2.3;310.6;1012.6;22.6;80;0.8;0;91.3;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;22:00;24;2.2;310;1013.2;22;70;0;0;88.8;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;27/08/2022;23:00;23.6;2.3;310;1012.9;21.4;61;2.5;60;87.4;Parcialmente Nublado - Tormenta
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;0:00;23.2;1.9;301;1012.5;20.5;61;0;0;84.7;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;1:00;22.9;1.8;310.6;1012.4;19.6;61;0.5;0;82;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;2:00;22.7;1.4;310.6;1012.1;19.2;80;0;0;80.8;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;3:00;22.5;1.4;301;1012;19.2;80;0;0;81.4;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;4:00;22.1;1.8;300;1012.3;18.5;80;0;0;80.2;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;5:00;22;2.1;310;1013;18.2;80;1.2;0;79.1;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;6:00;21.7;1.7;311;1013.7;17.4;80;0;0;76.7;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;7:00;22.2;1.3;311.6;1014.3;18.3;80;0;0;78.7;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;14:00;24.9;1.6;114.8;1012.5;20.7;80;0.7;0;77.8;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;15:00;24.2;0.7;122.1;1012.2;21.1;80;0.6;0;82.9;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;16:00;24.5;0.7;100.4;1011.8;20.9;60;0.6;0;80.5;Parcialmente Nublado - Lluvia Fuerte
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;17:00;23.8;0.6;343.2;1011.3;21.3;50;0;0;86;Parcialmente Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;18:00;20.7;1.6;274.7;1013;18.8;100;1.2;0;88.7;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;19:00;19.2;1.9;299;1014.2;18.3;100;1.2;0;94;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;20:00;19;2.3;289;1014.5;18.2;100;1.9;0;95;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;21:00;19.2;1;279.4;1014.9;17.9;100;1.4;0;92.6;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;22:00;19.2;2.1;319;1014.6;17.9;100;1;0;92;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;28/08/2022;23:00;18.9;2.5;330;1014.1;17.2;100;0.7;0;89.7;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;29/08/2022;0:00;19.4;2.5;330.6;1013.4;17;100;0.5;0;85.9;Nublado - Lluvia
50226000;4.269537;-73.486107;ORI;META;CUMARAL;29/08/2022;1:00;19.8;2;311;1012.6;16.7;100;0;0;82.2;Nublado
50226000;4.269537;-73.486107;ORI;META;CUMARAL;29/08/2022;2:00;19.4;1.9;288.4;1012.3;16;100;0;0;80.6;Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;16:00;30.7;2.4;246.1;1010.3;27.2;37.4;0;0;81.6;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;17:00;30.1;1.5;238.8;1010.4;26.6;30.9;0;0;81.7;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;18:00;28.4;1.5;209.7;1011.1;25.4;30.9;0;0;83.5;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;19:00;27;1.8;210;1012.1;24.3;30.9;0;0;85.1;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;20:00;26.4;1.9;210;1012.6;24.3;52.3;0;0;88.3;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;21:00;26.1;1.9;220;1013;23.8;40;0;0;87.1;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;22:00;25.7;1.8;228.8;1013.3;23.2;40;0;0;85.9;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;25/08/2022;23:00;25.3;1.7;222.3;1013;22.6;50;0;0;85;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;0:00;24.8;1.6;212.3;1012.4;22;59.7;0;0;84.5;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;1:00;24.6;1.8;190;1011.6;21.8;60;0;0;84.5;Parcialmente Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;2:00;24.4;2;190;1011.2;21.9;80;0;0;85.6;Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;3:00;24.4;1.9;198.8;1011.1;22.1;80;0;0;87.3;Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;4:00;24.3;2.1;200;1011.5;22.5;80;0;0;89.7;Nublado
99773000;4.446352;-69.79553;ORI;VICHADA;CUMARIBO;26/08/2022;5:00;24.3;1.9;200;1011.8;22.6;80;0;0;90;Nublado
